id;cfb_plot_num;round;day;time_visit;type_plot;observer;num_surv_5_min;species;distance_more_than_50;comment
998;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;Common Chiffchaff;TRUE;#N/A
999;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;Coal Tit;TRUE;#N/A
1000;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;Wood Pigeon;TRUE;#N/A
1001;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;Common Chaffinch;FALSE;#N/A
1002;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;Common Chaffinch;FALSE;#N/A
1003;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;Goldcrest;FALSE;#N/A
1004;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;Mistle Thrush;TRUE;#N/A
1005;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;Mistle Thrush;TRUE;#N/A
1006;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;Mistle Thrush;FALSE;#N/A
1007;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;Song Thrush;TRUE;#N/A
1008;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;Common Chiffchaff;FALSE;#N/A
1009;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;Coal Tit;FALSE;#N/A
1010;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;European Robin;FALSE;#N/A
1011;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;Short-toed Treecreeper;FALSE;#N/A
1012;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;1;Eurasian Wren;FALSE;#N/A
1013;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Common Chiffchaff;FALSE;#N/A
1014;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Eurasian Wren;FALSE;#N/A
1015;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Common Chaffinch;FALSE;#N/A
1016;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Common Chaffinch;FALSE;#N/A
1017;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Common Chaffinch;TRUE;#N/A
1018;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Common Chaffinch;TRUE;#N/A
1019;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Wood Pigeon;TRUE;#N/A
1020;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Short-toed Treecreeper;FALSE;#N/A
1021;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Common Chiffchaff;TRUE;#N/A
1022;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Common Redstart;TRUE;#N/A
1023;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Coal Tit;FALSE;#N/A
1024;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Greenfinch;TRUE;#N/A
1025;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Great Spotted Woodpecker;TRUE;#N/A
1026;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Eurasian Jay;TRUE;#N/A
1027;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;2;Mistle Thrush;FALSE;#N/A
1028;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Coal Tit;TRUE;#N/A
1029;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Common Chiffchaff;TRUE;#N/A
1030;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Wood Pigeon;TRUE;#N/A
1031;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Wood Pigeon;TRUE;#N/A
1032;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Common Chaffinch;FALSE;#N/A
1033;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Common Chiffchaff;FALSE;#N/A
1034;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Coal Tit;FALSE;#N/A
1035;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Common Chaffinch;TRUE;#N/A
1036;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Common Chaffinch;TRUE;#N/A
1037;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Mistle Thrush;TRUE;#N/A
1038;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Mistle Thrush;FALSE;#N/A
1039;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Mistle Thrush;FALSE;#N/A
1040;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Song Thrush;TRUE;#N/A
1041;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Common Redstart;FALSE;#N/A
1042;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Common Redstart;FALSE;#N/A
1043;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;European Robin;FALSE;#N/A
1044;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;3;Carrion Crow;TRUE;#N/A
1045;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Common Chiffchaff;TRUE;#N/A
1046;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Common Redstart;FALSE;#N/A
1047;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Coal Tit;TRUE;#N/A
1048;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Common Chiffchaff;FALSE;#N/A
1049;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Mallard;TRUE;#N/A
1050;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Mallard;TRUE;#N/A
1051;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Mallard;TRUE;#N/A
1052;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Mallard;TRUE;#N/A
1053;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Carrion Crow;TRUE;#N/A
1054;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;European Robin;FALSE;#N/A
1055;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Common Chaffinch;TRUE;#N/A
1056;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Coal Tit;FALSE;#N/A
1057;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Wood Pigeon;TRUE;#N/A
1058;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Song Thrush;TRUE;#N/A
1059;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Common Chaffinch;FALSE;#N/A
1060;50;1;29/04/2023;09:12:00;edge;Raphael-Mariela;4;Great Spotted Woodpecker;TRUE;#N/A
1061;188;1;02/05/2023;06:45:00;forest;David;0;Song Thrush;TRUE;#N/A
1062;188;1;02/05/2023;06:45:00;forest;David;0;Song Thrush;FALSE;#N/A
1063;188;1;02/05/2023;06:45:00;forest;David;0;Eurasian Blackbird;TRUE;#N/A
1064;188;1;02/05/2023;06:45:00;forest;David;0;European Robin;FALSE;#N/A
1065;188;1;02/05/2023;06:45:00;forest;David;0;Goldcrest;FALSE;#N/A
1066;188;1;02/05/2023;06:45:00;forest;David;0;Common Chaffinch;FALSE;#N/A
1067;188;1;02/05/2023;06:45:00;forest;David;0;Common Chaffinch;FALSE;#N/A
1068;188;1;02/05/2023;06:45:00;forest;David;0;Coal Tit;FALSE;#N/A
1069;188;1;02/05/2023;06:45:00;forest;David;0;Coal Tit;FALSE;#N/A
1070;188;1;02/05/2023;06:45:00;forest;David;0;Mistle Thrush;TRUE;#N/A
1071;188;1;02/05/2023;06:45:00;forest;David;1;Goldcrest;FALSE;#N/A
1072;188;1;02/05/2023;06:45:00;forest;David;1;Goldcrest;FALSE;#N/A
1073;188;1;02/05/2023;06:45:00;forest;David;1;European Robin;FALSE;#N/A
1074;188;1;02/05/2023;06:45:00;forest;David;1;Song Thrush;FALSE;#N/A
1075;188;1;02/05/2023;06:45:00;forest;David;1;Song Thrush;FALSE;#N/A
1076;188;1;02/05/2023;06:45:00;forest;David;1;Common Chaffinch;FALSE;#N/A
1077;188;1;02/05/2023;06:45:00;forest;David;1;Common Chaffinch;FALSE;#N/A
1078;188;1;02/05/2023;06:45:00;forest;David;1;Common Chaffinch;FALSE;#N/A
1079;188;1;02/05/2023;06:45:00;forest;David;1;Wood Pigeon;FALSE;#N/A
1080;188;1;02/05/2023;06:45:00;forest;David;1;Mistle Thrush;FALSE;#N/A
1081;188;1;02/05/2023;06:45:00;forest;David;1;Eurasian Blackbird;TRUE;#N/A
1082;188;1;02/05/2023;06:45:00;forest;David;1;Coal Tit;FALSE;#N/A
1083;188;1;02/05/2023;06:45:00;forest;David;1;Coal Tit;FALSE;#N/A
1084;188;1;02/05/2023;06:45:00;forest;David;1;Coal Tit;FALSE;#N/A
1085;188;1;02/05/2023;06:45:00;forest;David;1;Common Raven;FALSE;#N/A
1086;188;1;02/05/2023;06:45:00;forest;David;2;Goldcrest;FALSE;#N/A
1087;188;1;02/05/2023;06:45:00;forest;David;2;Goldcrest;FALSE;#N/A
1088;188;1;02/05/2023;06:45:00;forest;David;2;Goldcrest;FALSE;#N/A
1089;188;1;02/05/2023;06:45:00;forest;David;2;Common Chaffinch;FALSE;#N/A
1090;188;1;02/05/2023;06:45:00;forest;David;2;Common Chaffinch;FALSE;#N/A
1091;188;1;02/05/2023;06:45:00;forest;David;2;Wood Pigeon;FALSE;#N/A
1092;188;1;02/05/2023;06:45:00;forest;David;2;Song Thrush;FALSE;#N/A
1093;188;1;02/05/2023;06:45:00;forest;David;2;European Robin;FALSE;#N/A
1094;188;1;02/05/2023;06:45:00;forest;David;2;Eurasian Blackbird;TRUE;#N/A
1095;188;1;02/05/2023;06:45:00;forest;David;2;Firecrest;FALSE;#N/A
1096;188;1;02/05/2023;06:45:00;forest;David;2;Goldfinch;FALSE;#N/A
1097;188;1;02/05/2023;06:45:00;forest;David;2;Goldfinch;FALSE;#N/A
1098;188;1;02/05/2023;06:45:00;forest;David;3;Goldcrest;FALSE;#N/A
1099;188;1;02/05/2023;06:45:00;forest;David;3;Goldcrest;FALSE;#N/A
1100;188;1;02/05/2023;06:45:00;forest;David;3;Song Thrush;FALSE;#N/A
1101;188;1;02/05/2023;06:45:00;forest;David;3;Mistle Thrush;TRUE;#N/A
1102;188;1;02/05/2023;06:45:00;forest;David;3;Common Chaffinch;FALSE;#N/A
1103;188;1;02/05/2023;06:45:00;forest;David;3;Common Chaffinch;FALSE;#N/A
1104;188;1;02/05/2023;06:45:00;forest;David;3;Common Chaffinch;FALSE;#N/A
1105;188;1;02/05/2023;06:45:00;forest;David;3;Eurasian Blackbird;FALSE;#N/A
1106;188;1;02/05/2023;06:45:00;forest;David;3;Wood Pigeon;TRUE;#N/A
1107;188;1;02/05/2023;06:45:00;forest;David;3;Eurasian Wren;FALSE;#N/A
1108;188;1;02/05/2023;06:45:00;forest;David;3;Great Tit;FALSE;#N/A
1109;188;1;02/05/2023;06:45:00;forest;David;3;Great Tit;FALSE;#N/A
1110;188;1;02/05/2023;06:45:00;forest;David;4;Goldcrest;FALSE;#N/A
1111;188;1;02/05/2023;06:45:00;forest;David;4;Goldcrest;FALSE;#N/A
1112;188;1;02/05/2023;06:45:00;forest;David;4;Common Chaffinch;FALSE;#N/A
1113;188;1;02/05/2023;06:45:00;forest;David;4;Mistle Thrush;FALSE;#N/A
1114;188;1;02/05/2023;06:45:00;forest;David;4;European Robin;FALSE;#N/A
1115;188;1;02/05/2023;06:45:00;forest;David;4;Firecrest;FALSE;#N/A
1116;188;1;02/05/2023;06:45:00;forest;David;4;Song Thrush;TRUE;#N/A
1117;188;1;02/05/2023;06:45:00;forest;David;4;Song Thrush;FALSE;#N/A
1118;188;1;02/05/2023;06:45:00;forest;David;4;Eurasian Blackbird;FALSE;#N/A
1119;188;1;02/05/2023;06:45:00;forest;David;4;Coal Tit;FALSE;#N/A
1120;188;1;02/05/2023;06:45:00;forest;David;4;Wood Pigeon;FALSE;#N/A
1121;188;1;02/05/2023;06:45:00;forest;David;4;Eurasian Wren;FALSE;#N/A
1122;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;0;Blue Tit;FALSE;#N/A
1123;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;0;Blue Tit;FALSE;#N/A
1124;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;0;Song Thrush;FALSE;#N/A
1125;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;0;Firecrest;FALSE;#N/A
1126;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;0;Goldcrest;FALSE;#N/A
1127;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;0;Black Woodpecker;FALSE;#N/A
1128;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Coal Tit;FALSE;#N/A
1129;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Firecrest;FALSE;#N/A
1130;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Common Chaffinch;TRUE;#N/A
1131;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Common Chaffinch;TRUE;#N/A
1132;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Common Chaffinch;TRUE;#N/A
1133;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Common Chiffchaff;FALSE;#N/A
1134;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Black Woodpecker;TRUE;#N/A
1135;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Goldcrest;FALSE;#N/A
1136;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Great Spotted Woodpecker;TRUE;#N/A
1137;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Song Thrush;TRUE;#N/A
1138;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Eurasian Bullfinch;TRUE;#N/A
1139;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Eurasian Bullfinch;TRUE;#N/A
1140;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Mistle Thrush;TRUE;#N/A
1141;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Common Chaffinch;FALSE;#N/A
1142;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Wood Pigeon;TRUE;#N/A
1143;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;Song Thrush;FALSE;#N/A
1144;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;1;European Robin;FALSE;#N/A
1145;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;Goldcrest;FALSE;#N/A
1146;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;Song Thrush;FALSE;#N/A
1147;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;Song Thrush;TRUE;#N/A
1148;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;Firecrest;FALSE;#N/A
1149;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;Common Chaffinch;TRUE;#N/A
1150;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;Common Chaffinch;TRUE;#N/A
1151;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;Wood Pigeon;TRUE;#N/A
1152;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;European Robin;FALSE;#N/A
1153;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;Common Chiffchaff;FALSE;#N/A
1154;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;Common Chaffinch;FALSE;#N/A
1155;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;Common Chaffinch;FALSE;#N/A
1156;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;Eurasian Blackcap;TRUE;#N/A
1157;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;Great Tit;TRUE;#N/A
1158;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;Coal Tit;FALSE;#N/A
1159;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;2;Eurasian Blackbird;FALSE;#N/A
1160;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;Firecrest;FALSE;#N/A
1161;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;Goldcrest;FALSE;#N/A
1162;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;Song Thrush;TRUE;#N/A
1163;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;Song Thrush;FALSE;#N/A
1164;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;Eurasian Blackbird;FALSE;#N/A
1165;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;Common Chaffinch;FALSE;#N/A
1166;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;Common Chaffinch;FALSE;#N/A
1167;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;Common Chaffinch;FALSE;#N/A
1168;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;Common Chaffinch;TRUE;#N/A
1169;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;Coal Tit;FALSE;#N/A
1170;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;Common Chiffchaff;FALSE;#N/A
1171;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;European Robin;FALSE;#N/A
1172;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;Great Tit;TRUE;#N/A
1173;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;Eurasian Siskin;TRUE;#N/A
1174;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;3;Crested Tit;FALSE;#N/A
1175;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;Firecrest;FALSE;#N/A
1176;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;Song Thrush;TRUE;#N/A
1177;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;Song Thrush;FALSE;#N/A
1178;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;Common Chaffinch;FALSE;#N/A
1179;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;Common Chaffinch;TRUE;#N/A
1180;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;Red Crossbill;FALSE;#N/A
1181;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;European Robin;FALSE;#N/A
1182;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;Long-tailed Tit;TRUE;#N/A
1183;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;Eurasian Wren;FALSE;#N/A
1184;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;Eurasian Blackbird;TRUE;#N/A
1185;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;Coal Tit;FALSE;#N/A
1186;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;Great Spotted Woodpecker;TRUE;#N/A
1187;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;Wood Pigeon;TRUE;#N/A
1188;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;Great Tit;FALSE;#N/A
1189;188;1;02/05/2023;06:58:00;edge;Raphael-Mariela;4;Eurasian Treecreeper;FALSE;#N/A
1190;188;1;02/05/2023;07:20:00;path;David;0;Common Chiffchaff;TRUE;#N/A
1191;188;1;02/05/2023;07:20:00;path;David;0;Eurasian Blackcap;FALSE;#N/A
1192;188;1;02/05/2023;07:20:00;path;David;0;Goldcrest;FALSE;#N/A
1193;188;1;02/05/2023;07:20:00;path;David;0;Goldcrest;FALSE;#N/A
1194;188;1;02/05/2023;07:20:00;path;David;0;Coal Tit;FALSE;#N/A
1195;188;1;02/05/2023;07:20:00;path;David;0;Coal Tit;FALSE;#N/A
1196;188;1;02/05/2023;07:20:00;path;David;0;Eurasian Wren;FALSE;#N/A
1197;188;1;02/05/2023;07:20:00;path;David;0;Great Tit;FALSE;#N/A
1198;188;1;02/05/2023;07:20:00;path;David;0;European Robin;FALSE;#N/A
1199;188;1;02/05/2023;07:20:00;path;David;0;Common Chaffinch;FALSE;#N/A
1200;188;1;02/05/2023;07:20:00;path;David;0;Common Chaffinch;FALSE;#N/A
1201;188;1;02/05/2023;07:20:00;path;David;1;Eurasian Blackcap;FALSE;#N/A
1202;188;1;02/05/2023;07:20:00;path;David;1;Coal Tit;FALSE;#N/A
1203;188;1;02/05/2023;07:20:00;path;David;1;Coal Tit;FALSE;#N/A
1204;188;1;02/05/2023;07:20:00;path;David;1;Great Tit;FALSE;#N/A
1205;188;1;02/05/2023;07:20:00;path;David;1;Eurasian Wren;FALSE;#N/A
1206;188;1;02/05/2023;07:20:00;path;David;1;Common Chaffinch;FALSE;#N/A
1207;188;1;02/05/2023;07:20:00;path;David;1;Common Chaffinch;FALSE;#N/A
1208;188;1;02/05/2023;07:20:00;path;David;1;European Robin;FALSE;#N/A
1209;188;1;02/05/2023;07:20:00;path;David;1;Song Thrush;TRUE;#N/A
1210;188;1;02/05/2023;07:20:00;path;David;1;Common Chiffchaff;FALSE;#N/A
1211;188;1;02/05/2023;07:20:00;path;David;1;Goldcrest;FALSE;#N/A
1212;188;1;02/05/2023;07:20:00;path;David;1;Eurasian Blackbird;FALSE;#N/A
1213;188;1;02/05/2023;07:20:00;path;David;1;Firecrest;FALSE;#N/A
1214;188;1;02/05/2023;07:20:00;path;David;1;Crested Tit;FALSE;#N/A
1215;188;1;02/05/2023;07:20:00;path;David;2;Eurasian Blackcap;FALSE;#N/A
1216;188;1;02/05/2023;07:20:00;path;David;2;Firecrest;FALSE;#N/A
1217;188;1;02/05/2023;07:20:00;path;David;2;Eurasian Blackbird;TRUE;#N/A
1218;188;1;02/05/2023;07:20:00;path;David;2;Song Thrush;TRUE;#N/A
1219;188;1;02/05/2023;07:20:00;path;David;2;Song Thrush;FALSE;#N/A
1220;188;1;02/05/2023;07:20:00;path;David;2;Coal Tit;FALSE;#N/A
1221;188;1;02/05/2023;07:20:00;path;David;2;Coal Tit;FALSE;#N/A
1222;188;1;02/05/2023;07:20:00;path;David;2;Mistle Thrush;TRUE;#N/A
1223;188;1;02/05/2023;07:20:00;path;David;2;Goldcrest;FALSE;#N/A
1224;188;1;02/05/2023;07:20:00;path;David;2;Goldcrest;FALSE;#N/A
1225;188;1;02/05/2023;07:20:00;path;David;2;Common Chaffinch;FALSE;#N/A
1226;188;1;02/05/2023;07:20:00;path;David;2;Common Chaffinch;FALSE;#N/A
1227;188;1;02/05/2023;07:20:00;path;David;2;European Robin;FALSE;#N/A
1228;188;1;02/05/2023;07:20:00;path;David;3;European Robin;FALSE;#N/A
1229;188;1;02/05/2023;07:20:00;path;David;3;Song Thrush;TRUE;#N/A
1230;188;1;02/05/2023;07:20:00;path;David;3;Coal Tit;FALSE;#N/A
1231;188;1;02/05/2023;07:20:00;path;David;3;Coal Tit;FALSE;#N/A
1232;188;1;02/05/2023;07:20:00;path;David;3;Great Tit;FALSE;#N/A
1233;188;1;02/05/2023;07:20:00;path;David;3;Common Chiffchaff;FALSE;#N/A
1234;188;1;02/05/2023;07:20:00;path;David;3;Eurasian Wren;FALSE;#N/A
1235;188;1;02/05/2023;07:20:00;path;David;3;Long-tailed Tit;FALSE;#N/A
1236;188;1;02/05/2023;07:20:00;path;David;3;Wood Pigeon;FALSE;#N/A
1237;188;1;02/05/2023;07:20:00;path;David;3;Eurasian Siskin;FALSE;#N/A
1238;188;1;02/05/2023;07:20:00;path;David;3;Eurasian Siskin;FALSE;#N/A
1239;188;1;02/05/2023;07:20:00;path;David;3;Mistle Thrush;FALSE;#N/A
1240;188;1;02/05/2023;07:20:00;path;David;3;Goldcrest;FALSE;#N/A
1241;188;1;02/05/2023;07:20:00;path;David;4;Common Chaffinch;FALSE;#N/A
1242;188;1;02/05/2023;07:20:00;path;David;4;Common Chaffinch;FALSE;#N/A
1243;188;1;02/05/2023;07:20:00;path;David;4;Common Chaffinch;FALSE;#N/A
1244;188;1;02/05/2023;07:20:00;path;David;4;Coal Tit;FALSE;#N/A
1245;188;1;02/05/2023;07:20:00;path;David;4;Coal Tit;FALSE;#N/A
1246;188;1;02/05/2023;07:20:00;path;David;4;Common Chiffchaff;FALSE;#N/A
1247;188;1;02/05/2023;07:20:00;path;David;4;European Robin;FALSE;#N/A
1248;188;1;02/05/2023;07:20:00;path;David;4;Eurasian Blackcap;FALSE;#N/A
1249;188;1;02/05/2023;07:20:00;path;David;4;Song Thrush;TRUE;#N/A
1250;188;1;02/05/2023;07:20:00;path;David;4;Mistle Thrush;FALSE;#N/A
1251;188;1;02/05/2023;07:20:00;path;David;4;Wood Pigeon;FALSE;#N/A
1252;188;1;02/05/2023;07:20:00;path;David;4;Eurasian Wren;FALSE;#N/A
1253;188;1;02/05/2023;07:20:00;path;David;4;Blue Tit;FALSE;#N/A
1254;188;1;02/05/2023;07:20:00;path;David;4;Firecrest;FALSE;#N/A
1255;188;1;02/05/2023;07:20:00;path;David;4;Firecrest;FALSE;#N/A
1256;188;1;02/05/2023;07:20:00;path;David;4;Great Tit;FALSE;#N/A
1257;188;1;02/05/2023;07:20:00;path;David;4;Goldcrest;FALSE;#N/A
1258;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;1;European Robin;FALSE;#N/A
1259;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;1;European Robin;FALSE;#N/A
1260;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;1;Great Spotted Woodpecker;FALSE;#N/A
1261;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;1;Coal Tit;FALSE;#N/A
1262;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;1;Coal Tit;FALSE;#N/A
1263;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;1;Crested Tit;FALSE;#N/A
1264;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;1;Mistle Thrush;TRUE;#N/A
1265;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;1;Eurasian Blackbird;FALSE;#N/A
1266;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;1;Greenfinch;FALSE;#N/A
1267;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;1;Dunnock;FALSE;#N/A
1268;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;1;Firecrest;FALSE;#N/A
1269;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;1;Black Woodpecker;TRUE;#N/A
1270;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;1;Mistle Thrush;FALSE;#N/A
1271;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;2;Common Chiffchaff;FALSE;#N/A
1272;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;2;Mistle Thrush;TRUE;#N/A
1273;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;2;Mistle Thrush;TRUE;#N/A
1274;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;2;European Robin;FALSE;#N/A
1275;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;2;European Robin;FALSE;#N/A
1276;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;2;Eurasian Blackbird;FALSE;#N/A
1277;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;2;Firecrest;FALSE;#N/A
1278;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;2;Eurasian Nuthatch;TRUE;#N/A
1279;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;2;Coal Tit;FALSE;#N/A
1280;188;1;02/05/2023;07:41:00;road;Raphael-Mariela;2;Eurasian Wren;TRUE;#N/A
